t	counts	wl0	bth	t0	t1	OD
3836.4	28.9606419					
3837	27.5126095					
3837.6	30.4086742					
3838.2	26.0645771					
3838.8	44.8889923					
3839.4	24.6165447					
3840	34.7527695					
3840.6	43.4409637					
3841.2	33.3047371					
3841.8	23.1685143					
3842.4	33.3047371					
3843	39.0968666					
3843.6	28.9606419					
3844.2	30.4086742					
3844.8	17.3763847					
3845.4	33.3047371					
3846	27.5126095					
3846.6	33.3047371					
3847.2	31.8567047					
3847.8	30.4086742					
3848.4	36.2008018					
3849	27.5126095					
3849.6	31.8567047					
3850.2	41.9929314					
3850.8	33.3047371					
3851.4	37.6488342					
3852	21.7204819					
3852.6	23.1685143					
3853.2	33.3047371					
3853.8	28.9606419					
3854.4	37.6488342					
3855	24.6165447					
3855.6	41.9929314					
3856.2	34.7527695					
3856.8	31.8567047					
3857.4	37.6488342					
3858	24.6165447					
3858.6	27.5126095					
3859.2	37.6488342					
3859.8	37.6488342					
3860.4	44.8889923					
3861	27.5126095					
3861.6	33.3047371					
3862.2	30.4086742					
3862.8	36.2008018					
3863.4	33.3047371					
3864	28.9606419					
3864.6	37.6488342					
3865.2	31.8567047					
3865.8	24.6165447					
3866.4	24.6165447					
3867	26.0645771					
3867.6	26.0645771					
3868.2	23.1685143					
3868.8	36.2008018					
3869.4	33.3047371					
3870	39.0968666					
3870.6	26.0645771					
3871.2	39.0968666					
3871.8	34.7527695					
3872.4	27.5126095					
3873	24.6165447					
3873.6	28.9606419					
3874.2	40.544899					
3874.8	26.0645771					
3875.4	34.7527695					
3876	28.9606419					
3876.6	37.6488342					
3877.2	33.3047371					
3877.8	27.5126095					
3878.4	37.6488342					
3879	33.3047371					
3879.6	47.7850571					
3880.2	46.3370285					
3880.8	40.544899					
3881.4	34.7527695					
3882	23.1685143					
3882.6	26.0645771					
3883.2	23.1685143					
3883.8	23.1685143					
3884.4	31.8567047					
3885	36.2008018					
3885.6	24.6165447					
3886.2	31.8567047					
3886.8	33.3047371					
3887.4	34.7527695					
3888	30.4086742					
3888.6	24.6165447					
3889.2	36.2008018					
3889.8	23.1685143					
3890.4	34.7527695					
3891	34.7527695					
3891.6	21.7204819					
3892.2	18.8244171					
3892.8	27.5126095					
3893.4	27.5126095					
3894	33.3047371					
3894.6	26.0645771					
3895.2	31.8567047					
3895.8	18.8244171					
3896.4	26.0645771					
3897	30.4086742					
3897.6	23.1685143					
3898.2	31.8567047					
3898.8	27.5126095					
3899.4	28.9606419					
3900	23.1685143					
3900.6	24.6165447					
3901.2	18.8244171					
3901.8	21.7204819					
3902.4	30.4086742					
3903	40.544899					
3903.6	43.4409637					
3904.2	21.7204819					
3904.8	26.0645771					
3905.4	39.0968666					
3906	26.0645771					
3906.6	33.3047371					
3907.2	41.9929314					
3907.8	36.2008018					
3908.4	33.3047371					
3909	41.9929314					
3909.6	33.3047371					
3910.2	30.4086742					
3910.8	31.8567047					
3911.4	34.7527695					
3912	39.0968666					
3912.6	27.5126095					
3913.2	41.9929314					
3913.8	36.2008018					
3914.4	37.6488342					
3915	26.0645771					
3915.6	33.3047371					
3916.2	30.4086742					
3916.8	27.5126095					
3917.4	44.8889923					
3918	37.6488342					
3918.6	36.2008018					
3919.2	31.8567047					
3919.8	30.4086742					
3920.4	26.0645771					
3921	21.7204819					
3921.6	41.9929314					
3922.2	34.7527695					
3922.8	26.0645771					
3923.4	39.0968666					
3924	34.7527695					
3924.6	49.2330894					
3925.2	34.7527695					
3925.8	41.9929314					
3926.4	17.3763847					
3927	24.6165447					
3927.6	17.3763847					
3928.2	28.9606419					
3928.8	39.0968666					
3929.4	21.7204819					
3930	26.0645771					
